GROUP_SET,GROUP_ID,GROUP_NAME,TEAM_ID,TEAM_ABBREVIATION,GP,W,L,W_PCT,MIN,E_OFF_RATING,OFF_RATING,E_DEF_RATING,DEF_RATING,E_NET_RATING,NET_RATING,AST_PCT,AST_TO,AST_RATIO,OREB_PCT,DREB_PCT,REB_PCT,TM_TOV_PCT,EFG_PCT,TS_PCT,E_PACE,PACE,PACE_PER40,POSS,PIE,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,OFF_RATING_RANK,DEF_RATING_RANK,NET_RATING_RANK,AST_PCT_RANK,AST_TO_RANK,AST_RATIO_RANK,OREB_PCT_RANK,DREB_PCT_RANK,REB_PCT_RANK,TM_TOV_PCT_RANK,EFG_PCT_RANK,TS_PCT_RANK,PACE_RANK,PIE_RANK,SUM_TIME_PLAYED,season,group_size
Lineups,-203497-203944-1628978-1630162-1630538-,R. Gobert - J. Randle - D. DiVincenzo - A. Edwards - B. Hyland,1610612750,MIN,6,3,3,0.5,13.0,114.4,114.3,106.2,106.9,8.3,7.4,0.727,1.6,19.0,0.429,0.667,0.538,0.179,0.5,0.572,107.3,107.01,89.18,28,0.585,660,813,13942,6297,1376,5751,8020,5980,4921,3267,5616,3667,6973,5305,10509,6649,6775,7424,5576,38350,2025-26,5
Lineups,-203497-1629675-1630183-1630545-1642265-,R. Gobert - N. Reid - J. McDaniels - T. Shannon Jr. - R. Dillingham,1610612750,MIN,5,2,3,0.4,13.0,79.5,80.0,80.2,72.4,-0.7,7.6,0.778,0.88,17.5,0.2,0.813,0.516,0.267,0.457,0.476,104.7,109.48,91.24,30,0.439,939,1432,13942,7860,1356,9867,3904,5965,4243,5878,6368,7480,4835,5727,12726,8702,9555,6476,8093,38800,2025-26,5
Lineups,-1626220-1628415-1628960-1630692-1642345-,R. O'Neale - D. Brooks - G. Allen - J. Goodwin - O. Ighodaro,1610612756,PHX,5,3,2,0.6,13.0,110.5,96.3,93.1,88.0,17.5,8.3,0.778,3.5,19.4,0.154,0.667,0.4,0.074,0.525,0.553,89.7,98.88,82.4,27,0.603,939,813,12206,6065,1400,8761,5181,5927,4243,725,5478,8216,6973,9565,6878,6498,7321,10836,5242,37865,2025-26,5
Lineups,-1626220-1628415-1628960-1631109-1631123-,R. O'Neale - D. Brooks - G. Allen - M. Williams - J. Bouyea,1610612756,PHX,5,2,3,0.4,13.0,115.8,118.5,134.7,110.3,-18.9,8.2,0.5,1.5,14.6,0.533,0.667,0.583,0.148,0.537,0.54,98.2,107.02,89.18,27,0.379,939,1432,13942,7860,1412,5313,8354,5931,7497,3340,7797,1914,6973,4264,9467,6348,7550,7422,9003,37675,2025-26,5
Lineups,-1626220-1628415-1630692-1631221-1642345-,R. O'Neale - D. Brooks - J. Goodwin - C. Gillespie - O. Ighodaro,1610612756,PHX,9,4,5,0.444,13.0,77.3,73.9,108.3,91.7,-31.0,-17.8,0.429,1.0,9.7,0.313,0.833,0.455,0.13,0.37,0.37,79.8,88.59,73.82,23,0.189,296,507,14798,7808,1387,10478,5480,9228,9320,4104,9772,5865,4521,8608,8720,9963,10951,13616,11092,38200,2025-26,5
Lineups,-201566-201942-1629234-1631165-1642363-,R. Westbrook - D. DeRozan - D. Eubanks - K. Ellis - N. Clifford,1610612758,SAC,4,2,2,0.5,13.0,126.1,142.9,133.5,123.3,-7.4,19.5,0.643,2.25,21.4,0.357,0.889,0.565,0.143,0.6,0.651,106.6,104.04,86.7,28,0.469,1344,1432,12206,6297,1302,2885,9747,5079,6355,1797,4073,4571,4200,4758,8980,5003,4952,8662,7630,40140,2025-26,5
Lineups,-201566-201942-1627734-1628370-1631165-,R. Westbrook - D. DeRozan - D. Sabonis - M. Monk - K. Ellis,1610612758,SAC,3,1,2,0.333,13.0,102.0,103.0,90.6,93.9,11.4,9.1,0.615,1.33,19.5,0.0,0.75,0.414,0.182,0.596,0.622,122.1,119.37,99.47,33,0.496,1974,3003,12206,8013,1316,6829,5676,5850,6603,3751,5462,8649,5571,9485,10530,5243,5644,3842,7271,39810,2025-26,5
Lineups,-201566-201942-203471-1627734-1630173-,R. Westbrook - D. DeRozan - D. Schröder - D. Sabonis - P. Achiuwa,1610612758,SAC,2,0,2,0.0,13.0,77.3,80.0,155.4,169.2,-78.1,-89.2,0.778,1.75,19.4,0.267,0.556,0.375,0.16,0.396,0.402,99.7,93.79,78.16,25,0.167,3241,8778,12206,8778,1342,9867,13275,12790,4243,3051,5478,6419,9069,10192,9757,9652,10568,12544,11215,39150,2025-26,5
Lineups,-201566-201942-1642363-1642875-1642928-,R. Westbrook - D. DeRozan - N. Clifford - M. Raynaud - D. Cardwell,1610612758,SAC,3,0,3,0.0,13.0,95.4,93.5,121.2,125.0,-25.8,-31.5,0.8,2.0,19.0,0.2,0.786,0.483,0.129,0.42,0.493,107.2,106.73,88.94,31,0.433,1974,8778,13942,8778,1317,8905,9800,10145,3945,1908,5616,7480,5291,8192,8699,9210,9395,7501,8185,39800,2025-26,5
Lineups,-1629057-1630166-1631126-1631200-1641739-,R. Williams III - D. Avdija - C. Love - K. Murray - T. Camara,1610612757,POR,6,2,4,0.333,13.0,109.1,106.7,137.8,138.7,-28.7,-32.0,0.769,1.43,24.4,0.111,0.667,0.389,0.233,0.659,0.686,108.0,108.85,90.71,30,0.41,660,1432,14544,8013,1289,6608,11322,10158,4310,3689,3180,8497,6973,10073,11875,4122,4215,6711,8558,40350,2025-26,5
Lineups,-201939-203110-1627780-1630541-1630611-,S. Curry - D. Green - G. Payton II - M. Moody - G. Santos,1610612744,GSW,6,4,2,0.667,13.0,88.7,87.1,114.3,110.0,-25.6,-22.9,0.8,1.14,18.6,0.267,0.688,0.484,0.226,0.52,0.531,108.3,111.33,92.78,31,0.458,660,507,12206,5424,1327,9388,8286,9582,3945,4064,5816,6419,6891,8174,11796,6553,7795,5809,7800,39450,2025-26,5
Lineups,-201939-203110-1630541-1642366-1642954-,S. Curry - D. Green - M. Moody - Q. Post - W. Richard,1610612744,GSW,4,3,1,0.75,13.0,128.6,128.6,112.1,100.0,16.5,28.6,0.8,4.0,29.3,0.091,0.75,0.435,0.107,0.692,0.692,103.3,109.46,91.22,28,0.563,1344,813,4949,5144,1389,4088,5873,4369,3945,442,1484,8580,5571,9052,7797,3477,4126,6488,5963,38150,2025-26,5
Lineups,-201939-1627780-1630541-1641764-1642366-,S. Curry - G. Payton II - M. Moody - B. Podziemski - Q. Post,1610612744,GSW,3,2,1,0.667,13.0,143.2,146.4,94.3,100.0,48.9,46.4,0.643,3.0,20.9,0.4,0.786,0.586,0.107,0.621,0.648,109.0,104.62,87.19,28,0.664,1974,1432,4949,5424,1401,2746,5873,3249,6355,845,4310,3897,5291,4250,7797,4780,5005,8425,4532,37850,2025-26,5
Lineups,-201939-202710-203110-1641764-1642954-,S. Curry - J. Butler III - D. Green - B. Podziemski - W. Richard,1610612744,GSW,5,2,3,0.4,13.0,69.5,71.0,129.6,122.6,-60.1,-51.6,0.625,0.83,11.9,0.316,0.647,0.472,0.194,0.365,0.384,117.0,118.98,99.15,31,0.105,939,1432,13942,7860,1427,10612,9694,11550,6475,5891,9113,5847,8130,8341,10807,9982,10786,3907,11665,37520,2025-26,5
Lineups,-1629004-1641718-1642262-1642271-1642846-,S. Mykhailiuk - K. George - C. Williams - K. Filipowski - A. Bailey,1610612762,UTA,1,0,1,0.0,13.0,132.2,133.3,93.2,92.3,39.1,41.0,0.538,3.5,21.2,0.182,0.714,0.48,0.083,0.682,0.661,90.2,90.23,75.19,24,0.611,5899,8778,4949,8778,1314,3490,5541,3510,7426,725,4204,7896,6487,8233,7043,3571,4789,13299,5141,39900,2025-26,5
Lineups,-1630590-1641713-1641765-1642285-1642377-,S. Pippen Jr. - G. Jackson - O. Prosper - C. Spencer - J. Wells,1610612763,MEM,3,2,1,0.667,13.0,89.3,86.2,124.6,125.0,-35.4,-38.8,1.0,5.5,25.6,0.176,0.583,0.345,0.069,0.446,0.446,107.5,109.29,91.08,29,0.349,1974,1432,4949,5424,1423,9424,9800,10694,1,217,2188,7959,8864,10561,6778,8810,9919,6549,9382,37550,2025-26,5
Lineups,-1630590-1641712-1641713-1641765-1642285-,S. Pippen Jr. - R. Rupert - G. Jackson - O. Prosper - C. Spencer,1610612763,MEM,2,1,1,0.5,13.0,115.7,113.8,106.0,106.7,9.7,7.1,0.727,1.6,20.5,0.182,0.733,0.5,0.172,0.591,0.647,106.0,106.47,88.72,29,0.594,3241,3003,4949,6297,1314,5906,7993,6010,4921,3267,4431,7896,6346,5830,10408,5288,5016,7655,5462,39900,2025-26,5
Lineups,-203501-203932-203999-1627750-1631128-,T. Hardaway Jr. - A. Gordon - N. Jokić - J. Murray - C. Braun,1610612743,DEN,4,4,0,1.0,13.0,143.6,148.0,99.2,100.0,44.5,48.0,0.714,3.33,26.3,0.375,0.571,0.5,0.12,0.75,0.779,94.2,92.34,76.95,25,0.748,1344,507,1,1,1386,2705,5873,3207,4987,786,2097,4328,8906,5830,8261,2451,2707,12893,3569,38205,2025-26,5
Lineups,-203501-203999-1627750-1631128-1631212-,T. Hardaway Jr. - N. Jokić - J. Murray - C. Braun - P. Watson,1610612743,DEN,3,1,2,0.333,13.0,140.7,144.4,115.0,114.8,25.7,29.6,0.727,8.0,21.1,0.25,0.6,0.409,0.037,0.587,0.679,104.0,102.73,85.61,27,0.592,1974,3003,12206,8013,1404,2812,8868,4323,4921,40,4232,6494,8482,9522,6403,5357,4342,9336,5489,37845,2025-26,5
Lineups,-202699-1629130-1630191-1630595-1641842-,T. Harris - D. Robinson - I. Stewart - C. Cunningham - R. Holland II,1610612765,DET,7,5,2,0.714,13.0,119.2,128.0,140.6,133.3,-21.4,-5.3,0.667,2.0,21.6,0.333,0.556,0.429,0.16,0.667,0.619,99.7,98.86,82.39,25,0.433,505,320,12206,5353,1398,4209,10613,8315,5334,1908,4045,4685,9069,9086,9757,3668,5698,10842,8183,37870,2025-26,5
Lineups,-1641707-1642262-1642271-1642383-1642846-,T. Hendricks - C. Williams - K. Filipowski - W. Clayton Jr. - A. Bailey,1610612762,UTA,5,1,4,0.2,13.0,119.2,103.6,108.0,108.3,11.3,-4.8,0.75,9.0,22.0,0.286,0.5,0.393,0.036,0.52,0.551,92.6,99.44,82.87,28,0.55,939,3003,14544,8669,1414,6797,8142,8267,4368,24,3967,6092,9236,10051,6399,6553,7363,10613,6172,37650,2025-26,5
Lineups,-1641707-1641712-1642383-1642914-1642942-,T. Hendricks - R. Rupert - W. Clayton Jr. - J. Small - J. Mashack,1610612763,MEM,3,2,1,0.667,13.0,102.1,103.6,77.7,82.1,24.4,21.4,0.75,1.5,16.7,0.154,0.563,0.379,0.143,0.5,0.571,107.7,104.0,86.66,28,0.676,1974,1432,4949,5424,1360,6797,4655,4893,4368,3340,6522,8216,9056,10187,8980,6649,6860,8684,4239,38770,2025-26,5
Lineups,-1626145-1629048-1630217-1641710-1642869-,T. Jones - G. Bitadze - D. Bane - A. Black - N. Penda,1610612753,ORL,4,2,2,0.5,13.0,178.1,169.0,146.4,127.6,31.7,41.4,0.556,5.0,22.2,0.5,0.636,0.565,0.069,0.768,0.777,94.4,103.75,86.46,29,0.589,1344,1432,12206,6297,1294,1448,10273,3496,7308,229,3647,1943,8186,4758,6778,2429,2721,8800,5521,40250,2025-26,5
Lineups,-1626145-1628371-1631094-1641710-1641783-,T. Jones - J. Isaac - P. Banchero - A. Black - T. da Silva,1610612753,ORL,3,2,1,0.667,13.0,148.4,142.9,84.0,84.6,64.4,58.2,0.923,6.0,26.1,0.429,0.722,0.594,0.071,0.615,0.668,98.9,100.47,83.72,28,0.837,1974,1432,4949,5424,1364,2885,4872,2623,3515,129,2135,3667,6455,4186,6797,4813,4487,10197,2809,38700,2025-26,5
Lineups,-1626145-1628371-1628976-1630217-1642859-,T. Jones - J. Isaac - W. Carter Jr. - D. Bane - J. Richardson,1610612753,ORL,2,1,1,0.5,13.0,107.9,110.7,107.9,107.4,0.1,3.3,0.6,2.0,17.1,0.083,0.857,0.5,0.107,0.55,0.603,105.4,104.29,86.91,28,0.602,3241,3003,4949,6297,1392,6240,8058,6265,6664,1908,6468,8598,4345,5830,7797,6119,6042,8557,5248,37970,2025-26,5
Lineups,-1626145-1628371-1628976-1630532-1641710-,T. Jones - J. Isaac - W. Carter Jr. - F. Wagner - A. Black,1610612753,ORL,5,3,2,0.6,13.0,74.3,72.4,143.4,134.5,-69.1,-62.1,0.6,0.43,7.3,0.474,1.0,0.667,0.241,0.261,0.371,98.9,103.37,86.14,29,0.177,939,813,12206,6065,1287,10516,11114,11922,6664,6794,10196,3472,1,2249,11928,11168,10938,8944,11166,40400,2025-26,5
Lineups,-1630178-1631133-1641737-1642272-1642845-,T. Maxey - J. Walker - A. Bona - J. McCain - V. Edgecombe,1610612755,PHI,1,1,0,1.0,13.0,121.2,107.1,71.0,73.1,50.2,34.1,0.455,2.5,13.9,0.214,0.706,0.484,0.071,0.542,0.582,93.8,98.31,81.92,28,0.744,5899,3003,1,1,1322,6567,3935,3875,9236,1521,8415,7418,6695,8174,6797,6256,6558,11049,3582,39550,2025-26,5
Lineups,-204456-1627783-1630643-1641767-1642277-,T. McConnell - P. Siakam - J. Huff - B. Sheppard - J. Furphy,1610612754,IND,5,2,3,0.4,13.0,82.2,81.5,93.0,89.3,-10.8,-7.8,0.875,1.75,19.4,0.143,0.769,0.444,0.148,0.452,0.483,101.9,104.49,87.07,27,0.441,939,1432,13942,7860,1395,9842,5305,8461,3584,3051,5478,8248,5452,8801,9467,8743,9474,8481,8068,37900,2025-26,5
Lineups,-1630530-1630631-1641722-1642852-1642877-,T. Murphy III - J. Alvarado - J. Hawkins - D. Queen - M. Peavy,1610612740,NOP,4,1,3,0.25,13.0,126.0,113.8,162.5,153.1,-36.5,-39.3,0.667,1.6,19.0,0.417,0.455,0.435,0.172,0.583,0.63,105.1,113.72,94.77,29,0.331,1344,3003,13942,8521,1367,5906,12526,10713,5334,3267,5616,3822,10736,9052,10408,5386,5399,5061,9737,38620,2025-26,5
Lineups,-1630530-1630631-1631255-1642847-1642852-,T. Murphy III - J. Alvarado - K. Matković - J. Fears - D. Queen,1610612740,NOP,4,1,3,0.25,13.0,110.4,106.5,94.3,90.0,16.2,16.5,0.769,2.0,23.8,0.167,0.588,0.414,0.161,0.62,0.638,109.9,114.52,95.44,31,0.564,1344,3003,13942,8521,1376,6637,5329,5339,4310,1908,3243,7974,8849,9485,9785,4784,5246,4897,5953,38350,2025-26,5
Lineups,-1629027-1629638-1630168-1630552-1642258-,T. Young - N. Alexander-Walker - O. Okongwu - J. Johnson - Z. Risacher,1610612737,ATL,3,0,3,0.0,13.0,125.2,137.9,138.3,130.0,-13.1,7.9,0.625,3.33,22.2,0.4,0.6,0.48,0.103,0.586,0.607,111.6,109.48,91.24,29,0.455,1974,8778,13942,8778,1356,3279,10473,5941,6475,786,3647,3897,8482,8233,7717,5372,5967,6476,7851,38800,2025-26,5
Lineups,-1628976-1630217-1631094-1631288-1641710-,W. Carter Jr. - D. Bane - P. Banchero - J. Cain - A. Black,1610612753,ORL,2,1,1,0.5,13.0,101.3,103.2,111.2,110.7,-9.9,-7.5,0.667,2.0,14.3,0.294,0.909,0.536,0.097,0.417,0.523,113.2,112.32,93.6,31,0.442,3241,3003,4949,6297,1406,6814,8373,8429,5334,1908,7826,6054,4142,5396,7452,9218,7916,5495,8046,37820,2025-26,5
Lineups,-1630533-1630560-1642849-1642874-1642962-,Z. Williams - C. Thomas - N. Traore - D. Wolf - D. Powell,1610612751,BKN,1,1,0,1.0,13.0,111.4,119.2,136.7,150.0,-25.4,-30.8,0.667,3.0,16.7,0.286,0.533,0.414,0.077,0.5,0.577,104.5,96.37,80.31,26,0.372,5899,3003,1,1,1352,5273,11864,10111,5334,845,6522,6092,9200,9485,6901,6649,6693,11689,9113,38850,2025-26,5
Lineups,-1630533-1630549-1630592-1642879-1642962-,Z. Williams - D. Sharpe - J. Wilson - B. Saraf - D. Powell,1610612751,BKN,1,1,0,1.0,13.0,67.7,71.0,107.7,113.8,-40.1,-42.8,0.714,0.56,11.6,0.412,0.533,0.469,0.29,0.333,0.4,116.3,110.49,92.07,31,0.16,5899,3003,1,1,1344,10612,8704,10882,4987,6273,9178,3865,9200,8394,13016,10167,10644,6170,11292,39100,2025-26,5
Lineups,-1630533-1630549-1631213-1642874-1642962-,Z. Williams - D. Sharpe - T. Martin - D. Wolf - D. Powell,1610612751,BKN,3,2,1,0.667,13.0,114.7,117.2,78.6,69.0,36.1,48.3,0.917,5.5,23.9,0.412,0.833,0.586,0.069,0.483,0.537,101.1,106.45,88.71,29,0.716,1974,1432,4949,5424,1337,5426,3725,3200,3522,217,3242,3865,4521,4250,6778,8438,7581,7659,3823,39230,2025-26,5
Lineups,-1630533-1630549-1631213-1641730-1642856-,Z. Williams - D. Sharpe - T. Martin - N. Clowney - E. Dëmin,1610612751,BKN,5,0,5,0.0,13.0,66.4,65.6,138.7,133.3,-72.3,-67.7,0.857,0.55,14.3,0.286,0.833,0.45,0.344,0.4,0.464,112.4,115.23,96.02,32,0.021,939,8778,14798,8778,1362,11266,10613,12243,3619,6278,7826,6092,4521,8751,13907,9445,9697,4648,11988,38740,2025-26,5
Lineups,-1629627-1630180-1631121-1642847-1642852-,Z. Williamson - S. Bey - B. McGowens - J. Fears - D. Queen,1610612740,NOP,4,0,4,0.0,13.0,88.8,89.3,114.0,114.8,-25.2,-25.5,0.286,0.5,5.7,0.294,0.714,0.484,0.143,0.381,0.46,103.9,103.26,86.05,28,0.301,1344,8778,14544,8778,1376,9178,8868,9835,10164,6280,10353,6054,6487,8174,8980,9756,9742,8981,10016,38350,2025-26,5
Lineups,-1627936-1628983-1630598-1642349-1642382-,A. Caruso - S. Gilgeous-Alexander - A. Wiggins - A. Mitchell - B. Carlson,1610612760,OKC,3,2,1,0.667,12.0,126.2,128.6,152.7,140.7,-26.5,-12.2,0.462,2.0,16.7,0.182,0.6,0.381,0.107,0.583,0.654,103.0,106.04,88.37,28,0.451,1974,1432,4949,5424,1440,4088,11555,8768,9217,1908,6522,7896,8482,10172,7797,5386,4895,7832,7930,37345,2025-26,5
Lineups,-1627936-1628983-1630598-1631119-1642349-,A. Caruso - S. Gilgeous-Alexander - A. Wiggins - J. Williams - A. Mitchell,1610612760,OKC,4,3,1,0.75,12.0,125.8,124.0,118.6,112.5,7.2,11.5,0.455,5.0,14.3,0.333,0.6,0.44,0.04,0.481,0.541,97.5,100.8,84.0,25,0.505,1344,813,4949,5144,1579,4735,8537,5688,9236,229,7826,4685,8482,8993,6425,8450,7533,10069,6845,35000,2025-26,5
Lineups,-1627936-1628983-1630198-1631119-1641717-,A. Caruso - S. Gilgeous-Alexander - I. Joe - J. Williams - C. Wallace,1610612760,OKC,6,6,0,1.0,12.0,116.8,118.5,153.3,155.6,-36.5,-37.0,0.778,3.5,19.4,0.154,0.667,0.364,0.074,0.545,0.606,109.6,108.0,90.0,27,0.345,660,224,1,1,1510,5313,12569,10593,4243,725,5478,8216,6973,10399,6878,6201,5978,7026,9427,36000,2025-26,5
Lineups,-1629614-1630174-1630643-1641716-1642277-,A. Nembhard - A. Nesmith - J. Huff - J. Walker - J. Furphy,1610612754,IND,6,2,4,0.333,12.0,95.7,96.4,85.9,88.5,9.8,8.0,0.556,1.67,13.5,0.267,0.833,0.519,0.107,0.458,0.515,108.1,106.23,88.52,28,0.581,660,1432,14544,8013,1480,8756,5208,5939,7308,3131,8486,6419,4521,5695,7797,8664,8123,7762,5632,36600,2025-26,5
Lineups,-1629614-1630526-1630643-1631097-1641716-,A. Nembhard - J. Robinson-Earl - J. Huff - B. Mathurin - J. Walker,1610612754,IND,4,1,3,0.25,12.0,89.0,88.9,99.7,96.7,-10.7,-7.8,0.857,1.5,17.6,0.077,0.737,0.469,0.148,0.447,0.523,109.6,111.52,92.93,27,0.409,1344,3003,13942,8521,1467,9182,5817,8458,3619,3340,6253,8618,6320,8394,9467,8796,7918,5764,8576,36800,2025-26,5
Lineups,-1629014-1630202-1630568-1631248-1642864-,A. Simons - P. Pritchard - L. Garza - B. Scheierman - H. González,1610612738,BOS,5,5,0,1.0,12.0,138.9,154.2,113.3,117.4,25.6,36.8,0.462,2.0,16.2,0.583,0.412,0.483,0.125,0.62,0.669,97.8,91.09,75.91,24,0.641,939,320,1,1,1451,2086,9150,3738,9217,1908,7335,1771,10842,8192,8332,4784,4474,13159,4759,37150,2025-26,5
Lineups,-203952-1628389-1630558-1631323-1642276-,A. Wiggins - B. Adebayo - D. Mitchell - S. Fontecchio - K. Ware,1610612748,MIA,2,0,2,0.0,12.0,123.6,134.8,73.4,78.3,50.2,56.5,0.7,7.0,21.2,0.214,0.591,0.444,0.043,0.5,0.572,99.9,92.64,77.2,23,0.781,3241,8778,12206,8778,1523,3467,4303,2680,5163,80,4204,7418,8845,8801,6450,6649,6773,12833,3229,35750,2025-26,5
Lineups,-203952-1626181-1631107-1631170-1642857-,A. Wiggins - N. Powell - N. Jović - J. Jaquez Jr. - K. Jakučionis,1610612748,MIA,3,2,1,0.667,12.0,119.2,118.5,89.7,85.7,29.5,32.8,0.6,0.0,16.2,0.25,0.778,0.529,0.0,0.442,0.519,111.5,114.45,95.38,27,0.663,1974,1432,4949,5424,1601,5313,4918,4158,6664,7046,7335,6494,5340,5493,1,8893,8012,4912,4537,34600,2025-26,5
Lineups,-202687-1629640-1630170-1642264-1642844-,B. Biyombo - K. Johnson - D. Vassell - S. Castle - D. Harper,1610612759,SAS,4,3,1,0.75,12.0,88.3,79.2,122.7,116.0,-34.4,-36.8,0.6,0.75,9.7,0.286,0.714,0.429,0.167,0.361,0.441,93.6,101.53,84.6,24,0.205,1344,813,4949,5144,1590,10088,8958,10590,6664,5950,9772,6092,6487,9086,9816,10013,10020,9775,10937,34750,2025-26,5
Lineups,-203992-1641738-1642353-1642949-1643141-,B. Bogdanović - K. Brown - C. Christie - Y. Niederhäuser - J. Telfort,1610612746,LAC,3,0,3,0.0,12.0,125.0,116.7,87.9,84.0,37.1,32.7,0.778,3.5,21.2,0.2,0.846,0.565,0.083,0.611,0.625,91.9,97.32,81.1,24,0.7,1974,8778,13942,8778,1495,5451,4857,4166,4243,725,4204,7480,4492,4758,7043,4854,5461,11389,3997,36250,2025-26,5
Lineups,-1627741-1629001-1630611-1641764-1642366-,B. Hield - D. Melton - G. Santos - B. Podziemski - Q. Post,1610612744,GSW,4,2,2,0.5,12.0,113.0,117.9,138.4,120.7,-25.4,-2.8,0.692,1.8,22.0,0.333,0.545,0.435,0.179,0.56,0.607,110.5,115.61,96.34,28,0.427,1344,1432,12206,6297,1537,5383,9536,8149,5235,3016,3967,4685,9140,9052,10509,5978,5971,4597,8307,35500,2025-26,5
Lineups,-1627741-1630311-1630611-1631218-1642954-,B. Hield - P. Spencer - G. Santos - T. Jackson-Davis - W. Richard,1610612744,GSW,4,3,1,0.75,12.0,76.5,71.0,87.2,90.0,-10.7,-19.0,0.75,0.75,13.6,0.438,0.75,0.594,0.258,0.396,0.427,121.8,124.42,103.68,31,0.473,1344,813,4949,5144,1551,10612,5329,9292,4368,5950,8445,3648,5571,4186,12690,9652,10247,3070,7576,35300,2025-26,5
Lineups,-1627742-1630193-1630534-1630567-1642347-,B. Ingram - I. Quickley - O. Agbaji - S. Barnes - J. Shead,1610612761,TOR,5,3,2,0.6,12.0,108.5,115.4,87.2,69.2,21.3,46.2,0.7,2.33,17.9,0.462,0.625,0.552,0.115,0.522,0.585,97.5,104.96,87.47,26,0.738,939,813,12206,6065,1527,5685,3728,3257,5163,1715,6189,3504,8265,5066,8155,6536,6474,8301,3635,35670,2025-26,5
Lineups,-1627742-1629628-1630193-1630567-1642266-,B. Ingram - R. Barrett - I. Quickley - S. Barnes - J. Walter,1610612761,TOR,5,3,2,0.6,12.0,174.8,181.8,92.1,103.8,82.7,78.0,0.647,5.5,28.2,0.667,0.476,0.533,0.091,0.731,0.744,104.5,96.13,80.11,22,0.781,939,813,12206,6065,1515,1146,7830,1840,6339,217,1810,1162,10709,5418,7226,3065,3309,11740,3222,35950,2025-26,5
Lineups,-201572-202695-1627884-1631097-1641757-,B. Lopez - K. Leonard - D. Jones Jr. - B. Mathurin - J. Miller,1610612746,LAC,4,1,3,0.25,12.0,136.6,127.6,78.4,85.2,58.2,42.4,0.5,7.0,18.4,0.167,0.867,0.556,0.034,0.62,0.659,115.0,114.22,95.18,29,0.8,1344,3003,13942,8521,1551,4229,4907,3435,7497,80,5860,7974,4325,4884,6395,4784,4827,4976,3044,35300,2025-26,5
Lineups,-1631121-1641722-1642847-1642852-1642877-,B. McGowens - J. Hawkins - J. Fears - D. Queen - M. Peavy,1610612740,NOP,4,0,4,0.0,12.0,83.0,82.1,98.3,92.9,-15.4,-10.7,0.714,1.25,14.7,0.077,0.917,0.48,0.143,0.368,0.465,109.5,113.26,94.38,28,0.411,1344,8778,14544,8778,1529,9803,5585,8672,4987,3929,7780,8618,4126,8233,8980,9965,9683,5244,8552,35600,2025-26,5
Lineups,-1626171-1628398-1629599-1630175-1631250-,B. Portis - K. Kuzma - A. Coffey - C. Anthony - P. Nance,1610612749,MIL,1,0,1,0.0,12.0,101.5,96.0,87.3,91.7,14.2,4.3,0.667,3.0,17.1,0.25,0.8,0.516,0.08,0.5,0.487,95.7,95.99,79.99,25,0.547,5899,8778,4949,8778,1472,8776,5480,6193,5334,845,6468,6494,4870,5727,7014,6649,9449,11937,6221,36755,2025-26,5
Lineups,-203991-1627827-1630578-1641708-1642263-,C. Capela - D. Finney-Smith - A. Sengun - A. Thompson - R. Sheppard,1610612745,HOU,5,4,1,0.8,12.0,93.2,85.7,124.8,106.7,-31.6,-21.0,0.778,1.0,18.4,0.3,0.867,0.64,0.25,0.553,0.578,104.1,117.45,97.88,28,0.427,939,507,4949,5037,1533,9429,7993,9475,4243,4104,5860,5960,4325,3223,11936,6094,6686,4203,8312,35555,2025-26,5
Lineups,-1631096-1631114-1631119-1641717-1642349-,C. Holmgren - J. Williams - J. Williams - C. Wallace - A. Mitchell,1610612760,OKC,2,2,0,1.0,12.0,120.1,123.1,80.4,76.9,39.7,46.2,0.692,2.25,24.3,0.2,0.857,0.583,0.154,0.714,0.677,104.8,105.76,88.14,26,0.769,3241,1432,1,1,1542,4773,4222,3257,5235,1797,3187,7480,4345,4264,9569,3177,4376,7945,3307,35400,2025-26,5
Lineups,-1628997-1629023-1629655-1630230-1631108-,C. Martin - P. Washington - D. Gafford - N. Marshall - M. Christie,1610612742,DAL,2,1,1,0.5,12.0,81.2,81.5,106.6,107.4,-25.4,-25.9,0.333,0.5,8.6,0.357,0.917,0.615,0.222,0.391,0.422,112.0,111.4,92.84,27,0.25,3241,3003,4949,6297,1583,9842,8058,9846,9669,6280,9973,4571,4126,3552,11625,9676,10313,5793,10464,34900,2025-26,5
Lineups,-203468-1641731-1642259-1642267-1642273-,C. McCollum - B. Coulibaly - A. Sarr - B. Carrington - K. George,1610612764,WAS,2,1,1,0.5,12.0,81.8,81.5,130.8,129.6,-48.9,-48.1,0.8,2.0,21.1,0.2,0.75,0.444,0.148,0.438,0.442,109.3,109.99,91.65,27,0.302,3241,3003,4949,6297,1547,9842,10468,11113,3945,1908,4232,7480,5571,8801,9467,8915,10010,6311,10005,35350,2025-26,5
Lineups,-203468-1630551-1641731-1642259-1642848-,C. McCollum - J. Champagnie - B. Coulibaly - A. Sarr - T. Johnson,1610612764,WAS,5,3,2,0.6,12.0,113.3,108.0,100.9,96.3,12.3,11.7,0.571,0.8,12.5,0.3,0.889,0.579,0.2,0.5,0.618,99.9,104.73,87.27,25,0.524,939,813,12206,6065,1523,6499,5798,5680,7121,5922,8679,5960,4200,4373,10840,6649,5706,8382,6591,35750,2025-26,5
